time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count,hour,time_of_day,day_of_week,is_weekend,day_of_month,month,lag_3h,lag_6h,lag_12h,ewma_3h,ewma_6h,ewma_12h
2023-01-07 14:00:00,1.0,4.65,25.0,18.0,43.0,6.0,14,Afternoon,6,0,7,01,5.0,8.0,1.0,4.12933800905217,4.7099130578051005,4.542919166268569
2023-01-07 15:00:00,1.0,8.05,22.5,136.0,23.0,4.0,15,Afternoon,6,0,7,01,4.0,9.0,1.0,5.064669004526085,5.078509327003643,4.7670854483810965
2023-01-07 16:00:00,3.0,2.56,21.0,20.0,50.0,3.0,16,Evening,6,0,7,01,3.0,9.0,1.0,4.532334502263042,4.770363805002602,4.649072302476313
2023-01-07 17:00:00,3.0,2.56,21.0,51.0,42.0,3.0,17,Evening,6,0,7,01,6.0,5.0,1.0,3.766167251131521,4.264545575001859,4.395368871326111
2023-01-07 18:00:00,1.0,0.74,4.0,167.0,167.0,1.0,18,Evening,6,0,7,01,4.0,4.0,2.0,3.3830836255657606,3.903246839287042,4.18069673727594
2023-01-07 19:00:00,1.0,10.75,24.0,213.0,135.0,4.0,19,Evening,6,0,7,01,3.0,3.0,3.0,2.19154181278288,3.073747742347887,3.6913587776950263
2023-01-07 20:00:00,1.0,6.1,23.5,159.0,20.0,2.0,20,Evening,6,0,7,01,3.0,6.0,8.0,3.09577090639144,3.338391244534205,3.738842042665022
2023-01-07 21:00:00,1.0,5.1,28.0,51.0,20.0,2.0,21,Evening,6,0,7,01,1.0,4.0,9.0,2.54788545319572,2.9559937460958605,3.471327882255019
2023-01-07 22:00:00,1.0,4.2,22.0,51.0,69.0,2.0,22,Night,6,0,7,01,4.0,3.0,9.0,2.27394272659786,2.6828526757827573,3.2449697465234775
2023-01-07 23:00:00,1.0,22.39,38.0,183.0,183.0,1.0,23,Night,6,0,7,01,2.0,3.0,5.0,2.13697136329893,2.487751911273398,3.0534359393660195
2023-01-08 00:00:00,1.0,22.39,38.0,51.0,42.0,1.0,0,Night,0,0,8,01,2.0,1.0,4.0,1.568485681649465,2.0626799366238555,2.7375227179250934
2023-01-08 01:00:00,1.0,22.39,38.0,51.0,42.0,1.0,1,Night,0,0,8,01,2.0,4.0,3.0,1.2842428408247324,1.7590570975884683,2.4702115305520023
2023-01-08 02:00:00,1.0,3.15,10.0,136.0,259.0,1.0,2,Night,0,0,8,01,1.0,2.0,6.0,1.1421214204123662,1.5421836411346201,2.2440251412363095
2023-01-08 03:00:00,1.0,4.68,24.0,47.0,65.0,3.0,3,Night,0,0,8,01,1.0,2.0,4.0,1.071060710206183,1.3872740293818715,2.052636657969185
2023-01-08 04:00:00,1.0,4.68,24.0,51.0,42.0,3.0,4,Night,0,0,8,01,1.0,2.0,3.0,2.0355303551030914,1.8480528781299081,2.1983848644354644
2023-01-08 05:00:00,1.0,4.68,24.0,51.0,42.0,3.0,5,Night,0,0,8,01,1.0,1.0,3.0,2.5177651775515457,2.1771806272356486,2.3217102699069314
2023-01-08 06:00:00,1.0,4.68,24.0,51.0,42.0,3.0,6,Morning,0,0,8,01,3.0,1.0,1.0,2.758882588775773,2.412271876596892,2.426062536075096
2023-01-08 07:00:00,1.0,5.2,20.0,213.0,237.0,3.0,7,Morning,0,0,8,01,3.0,1.0,4.0,2.8794412943878864,2.5801941975692086,2.514360607448158
2023-01-08 08:00:00,1.0,11.9,30.0,235.0,24.0,5.0,8,Morning,0,0,8,01,3.0,1.0,2.0,2.939720647193943,2.700138712549435,2.5890743601484414
2023-01-08 09:00:00,1.0,6.5,44.0,182.0,41.0,3.0,9,Morning,0,0,8,01,3.0,3.0,2.0,3.9698603235969716,3.3572419375353104,2.959985997048681
2023-01-08 10:00:00,1.0,4.54,12.0,32.0,94.0,5.0,10,Morning,0,0,8,01,3.0,3.0,2.0,3.484930161798486,3.2551728125252217,2.96614199750273
2023-01-08 11:00:00,1.5,0.85,6.5,69.0,159.0,2.0,11,Morning,0,0,8,01,5.0,3.0,1.0,4.242465080899243,3.753694866089444,3.2790432286561564
2023-01-08 12:00:00,1.0,14.9,37.0,213.0,76.0,1.0,12,Afternoon,0,0,8,01,3.0,3.0,1.0,3.1212325404496215,3.2526391900638885,3.08226734732444
2023-01-08 13:00:00,1.0,5.7,33.0,81.0,39.0,3.0,13,Afternoon,0,0,8,01,5.0,3.0,1.0,2.060616270224811,2.6090279929027775,2.7619185246591416
2023-01-08 14:00:00,1.0,5.7,33.0,51.0,42.0,3.0,14,Afternoon,0,0,8,01,2.0,5.0,1.0,2.5303081351124055,2.720734280644841,2.7985464439423504
2023-01-08 15:00:00,2.0,8.39,15.0,168.0,259.0,1.0,15,Afternoon,0,0,8,01,1.0,3.0,3.0,2.7651540675562027,2.8005244861748864,2.82953929872045
2023-01-08 16:00:00,1.0,3.4,37.0,159.0,213.0,1.0,16,Evening,0,0,8,01,3.0,5.0,3.0,1.8825770337781014,2.2860889186963473,2.5480717143019196
2023-01-08 17:00:00,1.0,2.24,12.5,168.0,168.0,4.0,17,Evening,0,0,8,01,3.0,2.0,3.0,1.4412885168890508,1.9186349419259625,2.3099068351785474
2023-01-08 18:00:00,1.0,3.7,17.0,168.0,55.0,5.0,18,Evening,0,0,8,01,1.0,1.0,3.0,2.7206442584445254,2.5133106728042587,2.5699211682280017
2023-01-08 19:00:00,1.0,1.7,17.0,167.0,119.0,5.0,19,Evening,0,0,8,01,1.0,3.0,3.0,3.8603221292222627,3.2237933377173276,2.943779450039078
2023-01-08 20:00:00,1.0,1.7,17.0,51.0,42.0,5.0,20,Evening,0,0,8,01,4.0,3.0,5.0,4.430161064611132,3.7312809555123767,3.2601210731099894
2023-01-08 21:00:00,1.0,20.62,39.0,147.0,76.0,1.0,21,Evening,0,0,8,01,5.0,1.0,3.0,4.715080532305565,4.093772111080269,3.527794754169991
2023-01-08 22:00:00,1.0,4.95,16.0,168.0,136.0,1.0,22,Night,0,0,8,01,5.0,1.0,5.0,2.8575402661527827,3.2098372222001923,3.138903253528454
2023-01-08 23:00:00,3.0,2.19,9.0,69.0,169.0,1.0,23,Night,0,0,8,01,5.0,4.0,2.0,1.9287701330763913,2.5784551587144233,2.8098412145240763
2023-01-09 00:00:00,1.0,3.61,23.0,20.0,90.0,3.0,0,Night,1,0,9,01,1.0,5.0,1.0,1.4643850665381957,2.1274679705103026,2.5314041045972955
2023-01-09 01:00:00,1.0,3.61,23.0,51.0,42.0,3.0,1,Night,1,0,9,01,1.0,5.0,3.0,2.2321925332690977,2.3767628360787874,2.603495780813096
2023-01-09 02:00:00,1.0,1.05,8.0,247.0,20.0,4.0,2,Night,1,0,9,01,1.0,5.0,3.0,2.616096266634549,2.5548305971991336,2.6644964299187737
2023-01-09 03:00:00,1.0,1.05,8.0,51.0,42.0,4.0,3,Night,1,0,9,01,3.0,1.0,1.0,3.3080481333172744,2.967736140856524,2.869958517623578
2023-01-09 04:00:00,1.0,1.05,8.0,51.0,42.0,4.0,4,Night,1,0,9,01,3.0,1.0,1.0,3.6540240666586374,3.2626686720403746,3.0438110533737968
2023-01-09 05:00:00,1.0,12.6,44.0,254.0,4.0,5.0,5,Night,1,0,9,01,4.0,1.0,4.0,3.8270120333293187,3.473334765743125,3.1909170451624433
2023-01-09 06:00:00,1.0,10.1,39.0,18.0,45.0,11.0,6,Morning,1,0,9,01,4.0,3.0,5.0,4.413506016664659,3.9095248326736605,3.4692374997528366
2023-01-09 07:00:00,1.0,5.6,52.0,242.0,14.0,7.0,7,Morning,1,0,9,01,4.0,3.0,5.0,7.7067530083323295,5.935374880481186,4.627816345944708
2023-01-09 08:00:00,1.0,7.0,29.0,247.0,242.0,9.0,8,Morning,1,0,9,01,5.0,4.0,5.0,7.353376504166165,6.23955348605799,4.99276767733783
2023-01-09 09:00:00,1.0,6.8,36.0,247.0,42.0,9.0,9,Morning,1,0,9,01,11.0,4.0,1.0,8.176688252083082,7.028252490041422,5.609264957747395
2023-01-09 10:00:00,1.0,4.15,20.0,235.0,18.0,10.0,10,Morning,1,0,9,01,7.0,4.0,1.0,8.588344126041541,7.591608921458159,6.130916502709334
2023-01-09 11:00:00,1.0,5.0,29.0,213.0,41.0,9.0,11,Morning,1,0,9,01,9.0,5.0,1.0,9.29417206302077,8.279720658184399,6.726160117677129
2023-01-09 12:00:00,1.0,9.8,35.0,18.0,48.0,5.0,12,Afternoon,1,0,9,01,9.0,11.0,3.0,9.147086031510385,8.485514755846,7.075981638034493
2023-01-09 13:00:00,1.0,5.07,19.0,69.0,74.0,7.0,13,Afternoon,1,0,9,01,10.0,7.0,3.0,7.073543015755193,7.489653397032857,6.7565998475676485
2023-01-09 14:00:00,1.0,6.3,47.5,94.0,48.0,4.0,14,Afternoon,1,0,9,01,9.0,9.0,4.0,7.036771507877596,7.34975242645204,6.794046024864934
2023-01-09 15:00:00,1.0,6.0,35.0,3.0,119.0,3.0,15,Afternoon,1,0,9,01,5.0,9.0,4.0,5.518385753938798,6.3926803046086,6.364192790270328
2023-01-09 16:00:00,1.0,5.0,32.0,168.0,51.0,4.0,16,Evening,1,0,9,01,7.0,10.0,4.0,4.259192876969399,5.423343074720429,5.846624668690278
2023-01-09 17:00:00,1.0,5.0,32.0,51.0,42.0,4.0,17,Evening,1,0,9,01,4.0,9.0,5.0,4.1295964384846995,5.0166736248003065,5.5625285658148504
2023-01-09 18:00:00,1.0,4.8,15.0,247.0,18.0,3.0,18,Evening,1,0,9,01,3.0,5.0,11.0,4.06479821924235,4.726195446285933,5.322139555689489
2023-01-09 19:00:00,1.0,1.61,9.0,69.0,42.0,1.0,19,Evening,1,0,9,01,4.0,7.0,7.0,3.532399109621175,4.232996747347095,4.964887316352645
2023-01-09 20:00:00,1.0,13.4,16.0,213.0,132.0,1.0,20,Evening,1,0,9,01,4.0,4.0,9.0,2.2661995548105875,3.309283390962211,4.354904652298392
2023-01-09 21:00:00,1.0,13.4,16.0,51.0,42.0,1.0,21,Evening,1,0,9,01,3.0,3.0,9.0,1.6330997774052938,2.649488136401579,3.838765475021716
2023-01-09 22:00:00,1.0,13.4,16.0,51.0,42.0,1.0,22,Night,1,0,9,01,1.0,4.0,10.0,1.3165498887026468,2.1782058117154137,3.402032325018375
2023-01-09 23:00:00,1.0,13.4,16.0,51.0,42.0,1.0,23,Night,1,0,9,01,1.0,4.0,9.0,1.1582749443513234,1.8415755797967241,3.0324888904001637
2023-01-10 00:00:00,1.0,10.2,29.0,247.0,90.0,1.0,0,Night,2,0,10,01,1.0,3.0,5.0,1.0791374721756617,1.6011254141405173,2.7197982918770616
2023-01-10 01:00:00,1.0,0.485,3.5,136.0,94.0,2.0,1,Night,2,0,10,01,1.0,1.0,7.0,1.0395687360878307,1.4293752958146553,2.4552139392805907
2023-01-10 02:00:00,1.0,0.485,3.5,51.0,42.0,2.0,2,Night,2,0,10,01,1.0,1.0,4.0,1.5197843680439154,1.5924109255818966,2.385181025545115
2023-01-10 03:00:00,1.0,0.485,3.5,51.0,42.0,2.0,3,Night,2,0,10,01,1.0,1.0,3.0,1.7598921840219577,1.7088649468442119,2.325922406230482
2023-01-10 04:00:00,1.0,0.485,3.5,51.0,42.0,2.0,4,Night,2,0,10,01,2.0,1.0,4.0,1.8799460920109787,1.7920463906030084,2.2757804975796385
2023-01-10 05:00:00,1.0,14.95,39.0,18.0,25.0,6.0,5,Night,2,0,10,01,2.0,1.0,4.0,1.9399730460054894,1.8514617075735775,2.2333527287212327
2023-01-10 06:00:00,1.0,13.0,44.0,51.0,197.0,12.0,6,Morning,2,0,10,01,2.0,1.0,3.0,3.9699865230027447,3.0367583625525554,2.8128369243025815
2023-01-10 07:00:00,1.0,5.9,43.0,51.0,168.0,9.0,7,Morning,2,0,10,01,2.0,2.0,1.0,7.984993261501373,5.597684544680397,4.226246628256031
2023-01-10 08:00:00,1.0,11.8,38.0,78.0,140.0,9.0,8,Morning,2,0,10,01,6.0,2.0,1.0,8.492496630750686,6.569774674771712,4.9606702239089495
2023-01-10 09:00:00,1.0,4.125,39.0,174.0,24.0,12.0,9,Morning,2,0,10,01,12.0,2.0,1.0,8.746248315375343,7.26412476769408,5.582105574076803
2023-01-10 10:00:00,1.0,5.5,42.0,78.0,51.0,11.0,10,Morning,2,0,10,01,9.0,2.0,1.0,10.373124157687672,8.617231976924343,6.569473947295757
2023-01-10 11:00:00,1.0,3.7,27.0,3.0,3.0,7.0,11,Morning,2,0,10,01,9.0,6.0,1.0,10.686562078843835,9.298022840660245,7.251093340019486
2023-01-10 12:00:00,1.0,4.0,21.5,242.0,94.0,10.0,12,Afternoon,2,0,10,01,12.0,12.0,1.0,8.843281039421917,8.641444886185889,7.212463595401104
2023-01-10 13:00:00,1.0,5.5,45.0,235.0,39.0,13.0,13,Afternoon,2,0,10,01,11.0,9.0,2.0,9.421640519710959,9.029603490132777,7.64131534995478
2023-01-10 14:00:00,1.0,3.1,29.0,51.0,159.0,5.0,14,Afternoon,2,0,10,01,7.0,9.0,2.0,11.21082025985548,10.164002492951983,8.46572837303866
2023-01-10 15:00:00,1.0,2.76,19.0,169.0,51.0,2.0,15,Afternoon,2,0,10,01,10.0,12.0,2.0,8.10541012992774,8.688573209251416,7.932539392571174
2023-01-10 16:00:00,1.0,6.8,37.0,168.0,4.0,7.0,16,Evening,2,0,10,01,13.0,11.0,2.0,5.05270506496387,6.77755229232244,7.019841024483301
2023-01-10 17:00:00,1.0,6.8,37.0,51.0,42.0,7.0,17,Evening,2,0,10,01,5.0,7.0,6.0,6.026352532481935,6.841108780230314,7.0167885591781785
2023-01-10 18:00:00,2.0,5.72,22.0,119.0,42.0,5.0,18,Evening,2,0,10,01,2.0,10.0,12.0,6.513176266240968,6.886506271593082,7.014205703919997
2023-01-10 19:00:00,1.0,1.72,12.0,18.0,18.0,3.0,19,Evening,2,0,10,01,7.0,13.0,9.0,5.756588133120484,6.347504479709344,6.704327903316921
2023-01-10 20:00:00,1.0,3.75,29.5,18.0,42.0,4.0,20,Evening,2,0,10,01,7.0,5.0,9.0,4.378294066560242,5.391074628363818,6.134431302806625
2023-01-10 21:00:00,1.0,0.115,10.5,32.0,42.0,2.0,21,Evening,2,0,10,01,5.0,2.0,12.0,4.189147033280121,4.993624734545584,5.80605725622099
2023-01-10 22:00:00,1.0,0.115,10.5,51.0,42.0,2.0,22,Night,2,0,10,01,3.0,7.0,11.0,3.0945735166400605,4.138303381818274,5.220509986033146
2023-01-10 23:00:00,1.0,0.64,5.0,159.0,168.0,1.0,23,Night,2,0,10,01,4.0,7.0,7.0,2.5472867583200305,3.5273595584416246,4.725046911258816
2023-01-11 00:00:00,1.0,20.08,33.0,254.0,63.0,1.0,0,Night,3,0,11,01,2.0,5.0,10.0,1.7736433791600152,2.805256827458303,4.151962771065151
2023-01-11 01:00:00,1.0,20.08,33.0,51.0,42.0,1.0,1,Night,3,0,11,01,2.0,3.0,13.0,1.3868216895800076,2.2894691624702164,3.6670454216705126
2023-01-11 02:00:00,1.0,20.08,33.0,51.0,42.0,1.0,2,Night,3,0,11,01,1.0,4.0,5.0,1.1934108447900038,1.9210494017644404,3.2567307414135107
2023-01-11 03:00:00,1.0,20.08,33.0,51.0,42.0,1.0,3,Night,3,0,11,01,1.0,2.0,2.0,1.096705422395002,1.6578924298317432,2.909541396580663
2023-01-11 04:00:00,1.0,6.4,24.0,159.0,74.0,2.0,4,Night,3,0,11,01,1.0,2.0,7.0,1.0483527111975008,1.4699231641655308,2.615765797106715
2023-01-11 05:00:00,1.0,14.299999999999999,27.5,213.0,29.0,10.0,5,Night,3,0,11,01,1.0,1.0,7.0,1.5241763555987504,1.6213736886896648,2.521032597551836
2023-01-11 06:00:00,1.0,11.2,28.0,213.0,67.0,6.0,6,Morning,3,0,11,01,1.0,1.0,5.0,5.7620881777993755,4.015266920492618,3.671642967159246
2023-01-11 07:00:00,1.0,7.35,46.0,18.0,33.0,10.0,7,Morning,3,0,11,01,2.0,1.0,3.0,5.881044088899688,4.582333514637584,4.029851741442439
2023-01-11 08:00:00,1.0,5.3,21.0,81.0,69.0,7.0,8,Morning,3,0,11,01,10.0,1.0,4.0,7.940522044449844,6.130238224741132,4.948336088912833
2023-01-11 09:00:00,1.0,7.6499999999999995,35.5,259.0,137.0,6.0,9,Morning,3,0,11,01,6.0,1.0,2.0,7.470261022224922,6.378741589100809,5.263976690618551
2023-01-11 10:00:00,1.0,7.73,45.5,18.0,247.0,10.0,10,Morning,3,0,11,01,10.0,2.0,2.0,6.735130511112461,6.270529706500578,5.3772110459080045
2023-01-11 11:00:00,1.0,4.55,23.0,51.0,242.0,6.0,11,Morning,3,0,11,01,7.0,10.0,1.0,8.36756525555623,7.336092647500412,6.088409346537542
2023-01-11 12:00:00,1.0,2.1950000000000003,20.0,94.0,75.0,10.0,12,Afternoon,3,0,11,01,6.0,6.0,1.0,7.183782627778115,6.954351891071723,6.0748079086086895
2023-01-11 13:00:00,1.0,16.3,57.0,20.0,3.0,6.0,13,Afternoon,3,0,11,01,10.0,10.0,1.0,8.591891313889057,7.8245370650512305,6.678683614976584
2023-01-11 14:00:00,1.0,3.95,31.0,47.0,235.0,10.0,14,Afternoon,3,0,11,01,6.0,7.0,1.0,7.295945656944529,7.303240760750879,6.574270751134033
2023-01-11 15:00:00,1.0,2.0,18.0,242.0,185.0,5.0,15,Afternoon,3,0,11,01,10.0,6.0,1.0,8.647972828472264,8.073743400536342,7.101306020190335
2023-01-11 16:00:00,1.0,2.8,15.0,167.0,75.0,3.0,16,Evening,3,0,11,01,6.0,10.0,2.0,6.823986414236132,7.1955310003831014,6.778028170930283
2023-01-11 17:00:00,1.0,4.6,32.0,69.0,32.0,7.0,17,Evening,3,0,11,01,10.0,6.0,10.0,4.911993207118066,5.996807857416501,6.19679306771024
2023-01-11 18:00:00,1.0,4.6,32.0,51.0,42.0,7.0,18,Evening,3,0,11,01,5.0,10.0,6.0,5.955996603559033,6.28343418386893,6.320363364985588
2023-01-11 19:00:00,1.0,6.4,29.0,169.0,148.0,3.0,19,Evening,3,0,11,01,3.0,6.0,10.0,6.477998301779516,6.488167274192093,6.424922847295497
2023-01-11 20:00:00,1.0,8.0,27.0,159.0,10.0,3.0,20,Evening,3,0,11,01,7.0,10.0,7.0,4.738999150889758,5.491548052994352,5.898011640019267
2023-01-11 21:00:00,1.0,8.0,27.0,51.0,42.0,3.0,21,Evening,3,0,11,01,7.0,5.0,6.0,3.869499575444879,4.779677180710252,5.452163695400919
2023-01-11 22:00:00,1.0,6.85,21.0,254.0,20.0,4.0,22,Night,3,0,11,01,3.0,3.0,10.0,3.4347497877224393,4.271197986221608,5.074907742262316
2023-01-11 23:00:00,1.0,16.4,34.0,247.0,225.0,1.0,23,Night,3,0,11,01,3.0,7.0,6.0,3.7173748938612197,4.193712847301149,4.909537320375806
2023-01-12 00:00:00,1.0,1.53,7.0,168.0,74.0,1.0,0,Night,4,0,12,01,3.0,7.0,10.0,2.3586874469306096,3.2812234623579637,4.30807004031799
2023-01-12 01:00:00,1.0,1.53,7.0,51.0,42.0,1.0,1,Night,4,0,12,01,4.0,3.0,6.0,1.6793437234653048,2.6294453302556886,3.7991361879613756
2023-01-12 02:00:00,1.0,11.0,23.0,250.0,229.0,1.0,2,Night,4,0,12,01,1.0,3.0,10.0,1.3396718617326524,2.163889521611206,3.3684998513519333
2023-01-12 03:00:00,1.0,11.0,23.0,51.0,42.0,1.0,3,Night,4,0,12,01,1.0,3.0,5.0,1.1698359308663262,1.8313496582937185,3.004115258836251
2023-01-12 04:00:00,1.0,15.765,31.5,18.0,87.0,6.0,4,Night,4,0,12,01,1.0,4.0,3.0,1.084917965433163,1.5938211844955132,2.6957898343999047
2023-01-12 05:00:00,1.0,14.350000000000001,38.5,51.0,29.0,6.0,5,Night,4,0,12,01,1.0,1.0,7.0,3.5424589827165818,2.852729417496795,3.2041298598768426
2023-01-12 06:00:00,1.0,12.2,33.0,213.0,134.0,7.0,6,Morning,4,0,12,01,1.0,1.0,7.0,4.771229491358291,3.751949583926282,3.6342637275880976
2023-01-12 07:00:00,1.0,7.05,35.5,51.0,209.0,6.0,7,Morning,4,0,12,01,6.0,1.0,3.0,5.885614745679145,4.679963988518773,4.1520693079591595
2023-01-12 08:00:00,1.0,7.2,43.0,208.0,42.0,9.0,8,Morning,4,0,12,01,6.0,1.0,3.0,5.942807372839573,5.057117134656266,4.436366337503904
2023-01-12 09:00:00,1.0,5.965,27.5,18.0,75.0,10.0,9,Morning,4,0,12,01,7.0,1.0,3.0,7.471403686419786,6.183655096183047,5.138463824041765
2023-01-12 10:00:00,1.0,3.2,31.0,51.0,51.0,9.0,10,Morning,4,0,12,01,6.0,6.0,4.0,8.735701843209894,7.274039354416462,5.886392466496878
2023-01-12 11:00:00,1.0,6.050000000000001,34.5,51.0,25.0,14.0,11,Morning,4,0,12,01,9.0,6.0,1.0,8.867850921604948,7.76717096744033,6.365409010112743
2023-01-12 12:00:00,1.0,5.85,31.0,51.0,51.0,6.0,12,Afternoon,4,0,12,01,10.0,7.0,1.0,11.433925460802474,9.547979262457378,7.539961470095398
2023-01-12 13:00:00,1.0,12.4,39.0,136.0,39.0,5.0,13,Afternoon,4,0,12,01,9.0,6.0,1.0,8.716962730401237,8.53427090175527,7.303044320849952
2023-01-12 14:00:00,1.0,2.03,16.0,69.0,134.0,5.0,14,Afternoon,4,0,12,01,14.0,9.0,1.0,6.8584813652006185,7.524479215539479,6.948729809949959
2023-01-12 15:00:00,1.0,1.7,18.0,147.0,10.0,5.0,15,Afternoon,4,0,12,01,6.0,10.0,1.0,5.929240682600309,6.803199439671056,6.648925223803811
2023-01-12 16:00:00,1.0,5.95,23.0,51.0,42.0,2.0,16,Evening,4,0,12,01,5.0,9.0,6.0,5.464620341300154,6.28799959976504,6.395244420141687
2023-01-12 17:00:00,1.0,4.4,37.0,3.0,81.0,3.0,17,Evening,4,0,12,01,5.0,14.0,6.0,3.732310170650077,5.062856856975029,5.71905297088912
2023-01-12 18:00:00,1.0,12.7,48.0,168.0,216.0,1.0,18,Evening,4,0,12,01,5.0,6.0,7.0,3.3661550853250386,4.473469183553592,5.3007371292138705
2023-01-12 19:00:00,1.0,9.15,26.0,69.0,69.0,2.0,19,Evening,4,0,12,01,2.0,5.0,6.0,2.1830775426625193,3.481049416823994,4.639085263180967
2023-01-12 20:00:00,1.0,9.15,26.0,51.0,42.0,2.0,20,Evening,4,0,12,01,3.0,5.0,9.0,2.0915387713312596,3.0578924405885672,4.233072145768511
2023-01-12 21:00:00,1.0,4.37,18.5,69.0,119.0,2.0,21,Evening,4,0,12,01,1.0,5.0,10.0,2.04576938566563,2.7556374575632625,3.8895225848810475
2023-01-12 22:00:00,1.0,11.5,0.0,60.0,60.0,1.0,22,Night,4,0,12,01,2.0,2.0,9.0,2.022884692832815,2.539741041116616,3.5988268025916557
2023-01-12 23:00:00,1.0,10.07,23.0,247.0,46.0,2.0,23,Night,4,0,12,01,2.0,3.0,14.0,1.5114423464164075,2.0998150293690117,3.199007294500632
2023-01-13 00:00:00,1.0,10.07,23.0,51.0,42.0,2.0,0,Night,5,0,13,01,2.0,1.0,6.0,1.7557211732082036,2.071296449549294,3.014544633808227
2023-01-13 01:00:00,1.0,20.88,41.0,159.0,108.0,1.0,1,Night,5,0,13,01,1.0,2.0,5.0,1.8778605866041018,2.050926035392353,2.8584608439915766
2023-01-13 02:00:00,1.0,20.88,41.0,51.0,42.0,1.0,2,Night,5,0,13,01,2.0,2.0,5.0,1.438930293302051,1.7506614538516807,2.5725437910697955
2023-01-13 03:00:00,1.0,20.88,41.0,51.0,42.0,1.0,3,Night,5,0,13,01,2.0,2.0,5.0,1.2194651466510256,1.5361867527512005,2.3306139770590577
2023-01-13 04:00:00,1.0,20.88,41.0,51.0,42.0,1.0,4,Night,5,0,13,01,1.0,1.0,2.0,1.1097325733255128,1.382990537679429,2.1259041344345873
2023-01-13 05:00:00,1.0,7.365,27.0,182.0,137.0,4.0,5,Night,5,0,13,01,1.0,2.0,3.0,1.0548662866627563,1.2735646697710206,1.952688113752343
2023-01-13 06:00:00,1.0,10.16,32.5,235.0,39.0,4.0,6,Morning,5,0,13,01,1.0,2.0,1.0,2.527433143331378,2.052546192693586,2.2676591731750597
2023-01-13 07:00:00,1.0,16.4,48.0,212.0,228.0,1.0,7,Morning,5,0,13,01,1.0,1.0,2.0,3.263716571665689,2.6089615662097043,2.534173146532743
2023-01-13 08:00:00,1.0,6.3,39.0,182.0,75.0,1.0,8,Morning,5,0,13,01,4.0,1.0,2.0,2.1318582858328448,2.1492582615783604,2.2981465086046287
2023-01-13 09:00:00,1.0,10.2,33.0,247.0,45.0,5.0,9,Morning,5,0,13,01,4.0,1.0,2.0,1.5659291429164224,1.8208987582702574,2.0984316611269933
2023-01-13 10:00:00,1.0,6.56,30.0,242.0,41.0,11.0,10,Morning,5,0,13,01,1.0,1.0,1.0,3.282964571458211,2.7292133987644696,2.544826790184379
2023-01-13 11:00:00,1.0,3.7,19.0,242.0,42.0,7.0,11,Morning,5,0,13,01,1.0,4.0,2.0,7.141482285729106,5.0922952848317635,3.8456226686175516
2023-01-13 12:00:00,1.0,5.9,25.0,31.0,5.0,5.0,12,Afternoon,5,0,13,01,5.0,4.0,2.0,7.070741142864553,5.6373537748798315,4.330911488830236
2023-01-13 13:00:00,1.0,8.9,41.0,47.0,3.0,9.0,13,Afternoon,5,0,13,01,11.0,1.0,1.0,6.035370571432276,5.455252696342737,4.433848182856353
2023-01-13 14:00:00,1.0,2.16,14.5,167.0,69.0,6.0,14,Afternoon,5,0,13,01,7.0,1.0,1.0,7.517685285716138,6.468037640244812,5.13633307780153
2023-01-13 15:00:00,1.0,20.3,78.0,235.0,39.0,3.0,15,Afternoon,5,0,13,01,5.0,5.0,1.0,6.758842642858069,6.334312600174865,5.26920491198591
2023-01-13 16:00:00,1.0,2.835,34.0,32.0,168.0,8.0,16,Evening,5,0,13,01,9.0,11.0,1.0,4.879421321429034,5.3816518572677605,4.920096463988078
2023-01-13 17:00:00,1.0,3.1,24.0,60.0,42.0,5.0,17,Evening,5,0,13,01,6.0,7.0,4.0,6.439710660714518,6.129751326619829,5.393927777220681
2023-01-13 18:00:00,1.0,21.3,54.5,235.0,117.0,2.0,18,Evening,5,0,13,01,3.0,5.0,4.0,5.719855330357259,5.806965233299877,5.333323503802115
2023-01-13 19:00:00,4.0,17.62,57.0,208.0,265.0,1.0,19,Evening,5,0,13,01,8.0,9.0,1.0,3.8599276651786294,4.719260880928483,4.820504503217174
2023-01-13 20:00:00,1.0,0.92,5.0,94.0,169.0,2.0,20,Evening,5,0,13,01,5.0,6.0,1.0,2.4299638325893147,3.656614914948917,4.232734579645301
2023-01-13 21:00:00,3.0,2.6,15.0,69.0,74.0,1.0,21,Evening,5,0,13,01,2.0,3.0,5.0,2.2149819162946573,3.1832963678206547,3.8892369520075625
2023-01-13 22:00:00,1.0,7.42,22.0,69.0,167.0,2.0,22,Night,5,0,13,01,1.0,8.0,11.0,1.6074909581473287,2.559497405586182,3.4447389593910143
2023-01-13 23:00:00,1.0,18.4,41.0,247.0,222.0,1.0,23,Night,5,0,13,01,2.0,5.0,7.0,1.8037454790736644,2.39964100399013,3.222471427177012
2023-01-14 00:00:00,2.0,2.3,12.0,18.0,47.0,3.0,0,Night,6,0,14,01,1.0,2.0,5.0,1.4018727395368322,1.9997435742786642,2.880552746072856
2023-01-14 01:00:00,2.0,2.3,12.0,51.0,42.0,3.0,1,Night,6,0,14,01,2.0,1.0,9.0,2.2009363697684163,2.28553112448476,2.898929246677032
2023-01-14 02:00:00,2.0,2.3,12.0,51.0,42.0,3.0,2,Night,6,0,14,01,1.0,2.0,6.0,2.600468184884208,2.4896650889176857,2.914478593342104
